ID,TEXT,LABEL
243,"""You know the French saying, father,"" added Paul, ""'In the realm of the blind the one-eyed man is king.'""  (1895.)    A CONFIDENTIAL P [SNIPPET] cried one. ""Covered up, of course,"" said Lord Kelvin. "" Buried in Stardust. This asteroid could not have continued to travel for millions of years through legions of space strewn with meteoric particles without becoming covered with the inevitable dust and grime of such a journey. We must dig now, and then doubtless we shall find the metal."" This hint was instantly acted upon. Something that would serve as a spade was seized by one of the men, and in a few minutes a hole had been dug in the comparatively light soil of the asteroid. I shall never forget the sight, nor the exclamations of wonder that broke forth from all of us standing around, when the yellow gleam of the precious metal appeared under the ""star dust."" Collected in huge masses it reflected the light of the sun from its hiding place.",0
1449,"I saw you watching...."" ""It was very interesting."" ""Ah, yes."" She sighed. "" Weelbrrr, you take me with you back to Earth? You make me a great picturama star, please, Weelbrrr?"" ""Well, I don't know about that."" ""I behave very well, Weelbrrr."" [SNIPPET] Anyway, you did a good job."" ""Thank you."" ""Did you ever stop to think about the advantage of the egg—"" ""Mister Cerobie said you wished to speak to me."" ""That's right. I want you to draw up a something-or-other—you know what I mean—grounding Moulton Trust's ship on the Moon until this fight hassle is settled.""",0
0,"to the left where the road from Woking station opens out on the common. Forth-with the hissing and humming ceased, and the black, dome-like object sank slowly out of sight into the pit.  All this had happened with such swiftness that I had stood motionless, dumbfounded and dazzled by the flashes of light. Had that death swept through a full circle, it must inevitably have slain me in my surprise. But it passed and spared me, and left the night about me suddenly dark and unfamiliar.  The undulating common seemed now dark almost to blackness, except where its roadways lay grey and pale under the deep blue sky of the early night. It was dark, and suddenly void of men. Overhead the stars were mustering, and in the west the sky was still a pale, bright, almost greenish blue. The tops of the pine trees and the roofs of Horsell came out sharp and black against the western afterglow. The Martians and their appliances were altogether invisible, save for that thin mast upon which their restless mirror wobbled. Patches of bush and isolated trees here and there smoked and glowed still, and the houses towards Woking station were sending up spires of flame into the stillness of the evening air.  Nothing was changed save for that and a terrible astonishment. The little group of black specks with the flag of white had been swept out of existence, and the stillness of the evening, so it seemed to me, had scarcely been broken.  It came to me that I was upon this dark common, helpless, unprotected, and alone. Suddenly, like a thing falling upon me from without, came—fear.  With an effort I turned and began a stumbling run through the heather.  The fear I felt was no rational fear, but a panic terror not only of the Martians, but of the dusk and stillness all about me. Such an extraordinary effect in unmanning me it had that I ran weeping silently as a child might do. Once I had turned, I did not dare to look back.  I remember I felt an [SNIPPET] and assistance, and long to be away from them and alone. For that reason I live near the broad free downland, and can escape thither when this shadow is over my soul; and very sweet is the empty downland then, under the wind-swept sky.  When I lived in London the horror was well-nigh insupportable. I could not get away from men: their voices came through windows; locked doors were flimsy safeguards. I would go out into the streets to fight with my delusion, and prowling women would mew after me; furtive, craving men glance jealously at me; weary, pale workers go coughing by me with tired eyes and eager paces, like wounded deer dripping blood; old people, bent and dull, pass murmuring to themselves; and, all unheeding, a ragged tail of gibing children. Then I would turn aside into some chapel,—and even there, such was my disturbance, it seemed that the preacher gibbered “Big Thinks,” even as the Ape-man had done; or into some library, and there the intent faces over the books seemed but patient creatures waiting for prey. Particularly nauseous were the blank, expressionless faces of people in trains and omnibuses; they seemed no more my fellow-creatures than dead bodies would be, so that I did not dare to travel unless I was assured of being alone. And even it seemed that I too was not a reasonable creature, but only an animal tormented with some strange disorder in its brain which sent it to wander alone, like a sheep stricken with gid.  This is a mood, however, that comes to me now, I thank God, more rarely. I have withdrawn myself from the confusion of cities and multitudes, and spend my days surrounded by wise books,—bright windows in this life of ours, lit by the shining souls of men. I see few strangers, and have but a small household. My days I devote to reading and to experiments in chemistry, and I spend many of the clear nights in the study of astronomy. There is—though I do not know how there is or why",1
1530,"""Now, dear,"" put in Mater quickly. "" We must be patient. You know all children go through larval stages."" ""When I was a polyp ..."" Pater began rustily. [SNIPPET] They'll pick up the maps later, but they're important. The competing ships will claim our territory if we don't file first."" He knocked the dust off his instrument, and wiped his hands. Bill looked down at the bed to see a fine film of Moon silt there. They'd been bringing in too much on the suits—it was too fine, and the traps weren't getting it fast enough. He got up shakily, moving toward the dust trap that had been running steadily. But now it was out of order, obviously, with the fur brushes worn down until they could generate almost no static against the rod. He groped into the supplies, hoping there would be replacements.",0
0,"In a minute the corral was crossed, and Harding stood before the hut. Probably the house was occupied by the stranger, since it was from thence that the telegram had been sent. However, no light shone through the window. The engineer knocked at the door. No answer. Cyrus Harding opened the door, and the settlers entered the room, which was perfectly dark. A light was struck by Neb, and in a few moments the lantern was lighted and the light thrown into every corner of the room. There was no one there. Everything was in the state in which it had been left. “Have we been deceived by an illusion?” murmured Cyrus Harding. No! that was not possible! The telegram had clearly said,-- “Come to the corral immediately.” They approached the table specially devoted to the use of the wire. Everything was in order--the pile on the box containing it, as well as all the apparatus. “Who came here the last time?” asked the engineer. “I did, captain,” answered Ayrton. “And that was--” “Four days ago.” “Ah! a note!” cried Herbert, pointing to a paper lying on the table. On this paper were written these words in English:-- “Follow the new wire.” “Forward!” cried Harding, who understood that the despatch had not been sent from the corral, but from the mysterious retreat, communicating directly with Granite House by means of a supplementary wire joined to the old one. Neb took the lighted lantern, and all left the corral. The storm then burst forth with tremendous violence. The interval between each lightning-flash and each thunder-clap diminished rapidly. The summit of the volcano, with its plume of vapor, could be seen by occasional flashes. There was no telegraphic communication in any part of the corral between the house and the palisade; but the engineer, running straight to the first post, saw by the light of a flash a new wire hanging from the isolator to the ground. “There it is!” said he. This wire lay along the ground, and was surrounded with an isolating substance like a submarine cable, so as to assure the free transmission of the current. It appeared to pass through the wood and the southern spurs of the mountain, and consequently it ran [SNIPPET] at the base of the block. It seemed to me also that the place of this block ought to be in the magnetic axis, as a sort of gigantic calamite, from whence the imponderable fluid whose currents made an inexhaustible accumulator set up at the confines of the world should issue. Our compass could not have enabled us to determine whether the marvel before our eyes really was at the magnetic pole of the southern regions. All I can say is, that its needle staggered about, helpless and useless. And in fact the exact location of the Antarctic Sphinx mattered little in respect of the constitution of that artificial loadstone, and the manner in which the clouds and metallic lode supplied its attractive power. In this very plausible fashion I was led to explain the phenomenon by instinct. It could not be doubted that we were in the vicinity of a magnet which produced these terrible but strictly natural effects by its attraction. I communicated my idea to my companions, and they regarded this explanation as conclusive, in presence of the physical facts of which we were the actual witnesses. ""We shall incur no risk by going to the foot of the mound, I suppose,"" said Captain Len Guy. ""None,"" I replied. ""There--yes--there!"" I could not describe the impression those three words made upon us. Edgar Poe would have said that they were three cries from the depths of the under world. It was Dirk Peters who had spoken, and his body was stretched out in the direction of the sphinx, as though it had been turned to iron and was attracted by the magnet. Then he sped swiftly towards the sphinx-like mound, and his companions followed him over rough ground strewn with volcanic remains of all sorts. The monster grew larger as we neared it, but lost none of its mythological shape. Alone on that vast plain it produced a sense of awe. And--but this could only have been a delusion--we seemed to be drawn towards it by the force of its magnetic attraction. On arriving at the base of the mound, we found there the various articles on which the magnet had exerted its power; arms, utensils, the grapnel of the _Paracuta_, all adhering to the sides of the monster. There also",1
760,"The Hulgun nobles were grouped together, trying to disassociate themselves from both the king and the priests of Muz-Azin. The latter were staring in a daze at the blazing cart from which their idol had just been blasted. And the dozen men who were to have done the actual work of the torture-sacrifice had all dropped their whips and were fairly gibbering in fear. Yat-Zar, manipulated by the robed paratimer, had taken a position directly above the throne and was lowering slowly. Kurchuk stared up at the massive idol descending toward him, his knuckles white as he clung to the arms of his throne. He managed to hold out until he could feel the weight of the idol pressing on his head. [SNIPPET] He hoped they never would. But if his hunch was correct they might be dangerously near to it right now. If only he had time to call Kronski. He'd feel a lot safer. He shook himself. Have to stop thinking about it. Proceed cautiously now, and take each thing as it came.",0
1216,"Help him in when you get there."" When I walked through Screwball Square again, some college kids were yelling ""wheah's your redlines"" at old Charlie, the last of the Wobblies. Old Charlie kept roaring: ""The hell with your breadlines! I'm talking about atomic bombs. Right—up—there!"" And he pointed at the Moon. [SNIPPET] Again and again they flash across history, bringing down an ancient empire, turning ordinary soldiers of the line into unkillable demons of battle, uprooting cultures, breathing new life into moribund peoples.  ""There are common denominators among all the adventurers. Intelligence, of course. Other things are more mysterious but are always present.",1
1064,"I pointed at the sky, the incredible sky. "" From out there. From another world."" It thought about that for a while. I waited. We already knew that the Zens had been better astronomers at their peak than we were right now, even though they'd never mastered space travel; so I didn't expect this one to boggle at the notion of creatures from another world. It didn't. Finally it nodded, and I thought, as I had often before, how curious it was that this gesture should be common to Earthmen and Zen. [SNIPPET] ""Pardon me,"" Marden said hastily. "" I didn't mean anything. It's none of my business, of course."" The calm eyes flicked over his contrite expression. ""Skip it, pal. You look like a right guy. I'll put you next to somethin'. Only keep your lip buttoned, see?"" ""Oh, absolutely.""",0
808,"""I'm afraid the reintegration time of Colonel Johns is running out and he must return to his own time,"" the professor went on. The grim-faced Colonel said nothing as MacCulloch led him up to the machine. ""Goodbye, great-great-great-great-grandfather,"" Mrs. Johns-Hayes called from the platform. "" It has been so nice having you with us."" ""Goodbye, Rebecca,"" the Colonel said as he began to fade away. ""Give my regards to great-great-great-great-grandmother."" The figure in the dirty, faded blue uniform was gone but Decker and MacCulloch heard him mutter just before he disappeared altogether, ""I will, if I ever see her again!"" [SNIPPET] And soon a wave of silence washed back to them as the head of the procession turned from the Street of the Scientists, lined with its wind-ruffled oaks, to the open shining Avenue of the Sun, where no person might speak without sacrilege. The godsman raised his hands to the sun, and everyone else, entering the Avenue, bowed his head. They marched in silence, formally, humbly, until at the Street of Ward, arms clashed in salute. Here were the apartments of the honorary militia, the warders. The street ran between their dwellings and the city wall.",0
1480,"He handed me the baton. I stared at it curiously. It looked rather like a British swagger stick: slim, dainty, well balanced. But the ornamental gadget at its top was not commonplace. It seemed to be a knob or a dial of some kind, divided into segments scored with vernier markings. I gazed at Pending askance. ""Well, Pat? [SNIPPET] Mr. Mallory, enter Tapwater in the Gold Stakes. We'll put on the most spectaceous exhibition in the history of gambilizing!"" Thus it was that approximately one week later our piratical little crew was assembled once again, this time in the paddock at Laurel. In case you're an inland aborigine, let me explain that Laurel race track (from the township of the same name) is where horse fanciers from the District of Columbia go to abandon their Capitol and capital on weekends. We were briefing our jockey—a scrawny youth with a pair of oversized ears—on the use of Pat's lightening rod.",1
1078,"Look at Father in that idiot hat. Sir Osbert! Honestly, Don, if we ever get back to Earth I'm going to get out of Superior as fast as I can. What's it like in Washington?"" ""Dull,"" he said. "" Humid in the summer. [SNIPPET] The first missile sped skyward. Superior immediately took evasive action. First, in its terrific burst of acceleration, everybody was knocked flat. Next, Superior sped upward for a few hundred feet and everybody was crushed to the ground.",1
0,"if the Martians warred in the same spirit?  The Martians seem to have calculated their descent with amazing subtlety—their mathematical learning is evidently far in excess of ours—and to have carried out their preparations with a well-nigh perfect unanimity. Had our instruments permitted it, we might have seen the gathering trouble far back in the nineteenth century. Men like Schiaparelli watched the red planet—it is odd, by-the-bye, that for countless centuries Mars has been the star of war—but failed to interpret the fluctuating appearances of the markings they mapped so well. All that time the Martians must have been getting ready.  During the opposition of 1894 a great light was seen on the illuminated part of the disk, first at the Lick Observatory, then by Perrotin of Nice, and then by other observers. English readers heard of it first in the issue of _Nature_ dated August 2. I am inclined to think that this blaze may have been the casting of the huge gun, in the vast pit sunk into their planet, from which their shots were fired at us. Peculiar markings, as yet unexplained, were seen near the site of that outbreak during the next two oppositions.  The storm burst upon us six years ago now. As Mars approached opposition, Lavelle of Java set the wires of the astronomical exchange palpitating with the amazing intelligence of a huge outbreak of incandescent gas upon the planet. It had occurred towards midnight of the twelfth; and [SNIPPET] None could laugh, though the Ape-man had a chattering titter. Beyond these general characters their heads had little in common; each preserved the quality of its particular species: the human mark distorted but did not hide the leopard, the ox, or the sow, or other animal or animals, from which the creature had been moulded. The voices, too, varied exceedingly. The hands were always malformed; and though some surprised me by their unexpected human appearance, almost all were deficient in the number of the digits, clumsy about the finger-nails, and lacking any tactile sensibility.  The two most formidable Animal Men were my Leopard-man and a creature made of hyena and swine. Larger than these were the three bull-creatures who pulled in the boat. Then came the silvery-hairy-man, who was also the Sayer of the Law, M’ling, and a satyr-like creature of ape and goat. There were three Swine-men and a Swine-woman, a mare-rhinoceros-creature, and several other females whose sources I did not ascertain. There were several wolf-creatures, a bear-bull, and a Saint-Bernard-man. I have already described the Ape-man, and there was a particularly hateful (and evil-smelling) old woman made of vixen and bear, whom I hated from the beginning. She was said to be a passionate votary of the Law. Smaller creatures were certain dappled youths and my little sloth-creature. But enough of this catalogue.  At first I had a shivering horror of the brutes, felt all",1
0,"to a little over twelve thousand dollars. It was more than any one present had ever seen at one time before, though several persons were there who were worth considerably more than that in property.     CHAPTER XXXV   The reader may rest satisfied that Tom’s and Huck’s windfall made a mighty stir in the poor little village of St. Petersburg. So vast a sum, all in actual cash, seemed next to incredible. It was talked about, gloated over, glorified, until the reason of many of the citizens tottered under the strain of the unhealthy excitement. Every “haunted” house in St. Petersburg and the neighboring villages was dissected, plank by plank, and its foundations dug up and ransacked for hidden treasure—and not by boys, but men—pretty grave, unromantic men, too, some of them. Wherever Tom and Huck appeared they were courted, admired, stared at. The boys were not able to remember that their remarks had possessed weight before; but now their sayings were treasured and repeated; everything they did seemed somehow to be regarded as remarkable; they had evidently lost the power of doing and saying commonplace things; moreover, their past history was raked up and discovered to bear marks of conspicuous originality. The village paper published biographical sketches of the boys.  The Widow Douglas put Huck’s money out at six per cent., and Judge Thatcher did [SNIPPET] shreds of the humanity still startled me every now and then,—a momentary recrudescence of speech perhaps, an unexpected dexterity of the fore-feet, a pitiful attempt to walk erect.  I too must have undergone strange changes. My clothes hung about me as yellow rags, through whose rents showed the tanned skin. My hair grew long, and became matted together. I am told that even now my eyes have a strange brightness, a swift alertness of movement.  At first I spent the daylight hours on the southward beach watching for a ship, hoping and praying for a ship. I counted on the _Ipecacuanha_ returning as the year wore on; but she never came. Five times I saw sails, and thrice smoke; but nothing ever touched the island. I always had a bonfire ready, but no doubt the volcanic reputation of the island was taken to account for that.  It was only about September or October that I began to think of making a raft. By that time my arm had healed, and both my hands were at my service again. At first, I found my helplessness appalling. I had never done any carpentry or such-like work in my life, and I spent day after day in experimental chopping and binding among the trees. I had no ropes, and could hit on nothing wherewith to make ropes; none of the abundant creepers seemed limber or strong enough, and with all my litter of scientific education I could not devise any",0
1556,"said the Knight.  “Why, then they have some compunction, and are for making up matters with Heaven. But when they have struck an even balance, Heaven help them with whom they next open the account! The travellers who first met them after their good service at Torquilstone would have a woeful flaying.—And yet,” said Wamba, coming close up to the Knight’s side, “there be companions who are far more dangerous for travellers to meet than yonder outlaws.”  “And who may they be, for you have neither bears nor wolves, I trow?” said the Knight. [SNIPPET] I shall be back by dinner."" ""I admire the activity of your benevolence,"" observed Mary, ""but every impulse of feeling should be guided by reason; and, in my opinion, exertion should always be in proportion to what is required."" ""We will go as far as Meryton with you,"" said Catherine and Lydia.—Elizabeth accepted their company, and the three young ladies set off together. ""If we make haste,"" said Lydia, as they walked along, ""perhaps we may see something of Captain Carter before he goes."" In Meryton they parted; the two youngest repaired to the lodgings of one of the officers' wives, and Elizabeth continued her walk alone, crossing field after field at a quick pace, jumping over stiles and springing over puddles with impatient activity, and finding herself at last within view of the house, with weary ancles, dirty stockings, and a face glowing with the warmth of exercise.",0
864,"He scuffed up little motes of golden sand, leaving a low-lying scud along the bottom, back to the little black box in the garden. The plants, the box, all were forgotten by now. Cully crawled on, not knowing why. A rise appeared; surprise caught Cully unaware. A change in the sameness! Where is it? [SNIPPET] With a scream of fury he fought, driving his fists into the powerful chest, wrenching at the thick, flailing arms of the startled man. ""It's you!"" he screamed. "" It's you that's been torturing me.",0
1426,"I saw him examine it carefully, then throw it back in the fire with a loud laugh. ""Ha! Ha! That's good, all right!"" He staggered toward Eg-Anteouen, pointing to the fire. ""It's hemp. Hasheesh, hasheesh. Oh, that's a good one, all right."" ""Yes, it's a good one,"" I repeated, bursting into laughter. [SNIPPET] ""'e's as mad as a bloomin' 'atter,"" said Quoin, who was standing foreside of me. ""' e's been queer all along."" ""Silence there!"" shouted the Second Mate. Then: ""Williams!"" No answer. ""Williams!""",0
497,"go out and lock us in? Never! ""Uncle,"" I began. He did not appear even to hear me. ""Professor Hardwigg,"" I cried. [SNIPPET] He shook the blanket and suddenly a mouse jumped out on the sheet. He tried to catch it, but the mouse ran to and fro in zigzags without leaving the bed, slipped between his fingers, ran over his hand and suddenly darted under the pillow. He threw down the pillow, but in one instant felt something leap on his chest and dart over his body and down his back under his shirt. He trembled nervously and woke up.  The room was dark. He was lying on the bed and wrapped up in the blanket as before. The wind was howling under the window. “ How disgusting,” he thought with annoyance.",0
226,"Maybe the human type is standard model."" ""It would take something like that,"" the Times agreed. They smiled at each other. The News asked, ""How did you happen to pick up television instead of voices?"" [SNIPPET] Today we have guests."" She signaled for us to rise, and we stood up, bowing to polite applause and smiles. "" Professor Caswell, and Professor Smith."" ( My alias.) "" They are making a survey of the methods and duties of the clubs of Watashaw.""",1
384,"tell me how? I would do any thing,"" replied Aubrey.—""I need but little—my life ebbs apace—I cannot explain the whole—but if you would conceal all you know of me, my honour were free from stain in the world's mouth—and if my death were unknown for some time in England—I—I—but life. ""—""It shall not be known. ""—""Swear!"" [SNIPPET] Well, if I was in the way sometimes, I paid dearly for my mistakes. And besides, who is perfect? ( My head is one sore!) Dear Monsieur Eugene, I am suffering so now, that a man might die of the pain; but it is nothing to be compared with the pain I endured when Anastasie made me feel, for the first time, that I had said something stupid. She looked at me, and that glance of hers opened all my veins.",0
1434,"We didn't know that you valued it. If we get it back for you—"" ""Ssuch action would rreflect favorrably upon you,"" nodded the Martian skipper. "" Get the arrmorr again, and we will rrefrrain frrom punitive meassurress."" ""Why do you want that armor so much?"" inquired Shanklin boldly. He himself had never thought of it as worth much. He was more satisfied to have the knife, which he now hid behind him lest the Martians see and claim. But the skipper only shook his petalled skull. [SNIPPET] When the meal was over, the two men from the ship were conducted on a tour of the area. It was a neat agricultural community, with broad fields, well-constructed buildings and, a short distance from Saranta's castle-like home, a village in which artisans and craftsmen plied their peaceful trades. Peo tried to notice what he thought Tardo would look for on such a short inspection. The Council agent, he knew, had had intensive training and many years of experience. It was hard for Peo to judge what factors Tardo would consider significant—probably very minor ones that the average man would not notice, he thought. Tardo had seemed most intent on the question of slavery, and Peo looked for signs of it.",0
1324,"But now they were all gone. Looters roamed the streets, breaking in doors. These men were vacation-dodgers—out so long that they couldn't even make a charge-light flicker—and the sweepers cleaned up some of them. But they killed the sweepers! Devisement, I tell you the truth!"" ""I believe you,"" said Dan. ""Thank heaven. Devisement, something must be done. [SNIPPET] Three generations on Mars might lengthen the legs and expand the chest a trifle, but the genes had come from Earth and the organism readjusts. What set him gasping was the air. It weighed like a ton of wool and had apparently sopped up half the Atlantic Ocean. Ears trained to listen through the Martian atmosphere shuddered from the racket conducted by Earth's. The passport official seemed to bellow at him. ""Pardon me for asking this. The United Protectorates welcome all visitors to Earth and I assure you, sir, an ordinary five-year visa provokes no questions.",0
0,"Range discovered by Ross, and it would now be our task to round Cape Adare and sail down the east coast of Victoria Land to our contemplated base on the shore of McMurdo Sound, at the foot of the volcano Erebus in South Latitude 77° 9´. The last lap of the voyage was vivid and fancy-stirring. Great barren peaks of mystery loomed up constantly against the west as the low northern sun of noon or the still lower horizon-grazing southern sun of midnight poured its hazy reddish rays over the white snow, bluish ice and water lanes, and black bits of exposed granite slope. Through the desolate summits swept raging, intermittent gusts of the terrible antarctic wind, whose cadences sometimes held vague suggestions of a wild and half-sentient musical piping, with notes extending over a wide range, and which for some subconscious mnemonic reason seemed to me disquieting and even dimly terrible. Something about the scene reminded me of the strange and disturbing Asian paintings of Nicholas Roerich, and of the still stranger and more disturbing descriptions of the evilly fabled plateau of Leng which occur in the dreaded _Necronomicon_ of the mad Arab Abdul Alhazred. I was rather sorry, later on, that I had ever looked into that monstrous book at the college library. On the 7th of November, sight of the westward range having been temporarily lost, we passed Franklin Island; and the next day descried the cones of Mts. Erebus and Terror on Ross Island ahead, with the long line of the Parry Mountains beyond. There now stretched off to the east the low, white line of the great ice barrier, rising perpendicularly to a height of two hundred feet like the rocky cliffs of Quebec, and marking the end of southward navigation. In the afternoon we entered McMurdo Sound and stood off the coast in the lee of smoking Mt. Erebus. The scoriaceous peak towered up some twelve thousand seven hundred feet against the eastern sky, like a Japanese print of the sacred Fujiyama, while beyond it rose the white, ghostlike height of Mt. Terror, ten thousand nine hundred feet in altitude, and now extinct as a volcano. Puffs of smoke from Erebus came intermittently, and one of the graduate assistants--a brilliant young fellow named Danforth--pointed out what looked like lava on the snowy slope, remarking that this mountain, discovered in 1840, had undoubtedly been the source of Poe's image when he wrote seven years later:  ""--the lavas that restlessly roll Their sulphurous currents down Yaanek In the ultimate climes of the pole-- [SNIPPET] laboratory. The more he reflected on the hellish diary, the more he was inclined to doubt the efficacy of any material agent in stamping out the entity which Wilbur Whateley had left behind him--the earth-threatening entity which, unknown to him, was to burst forth in a few hours and become the memorable Dunwich horror. Monday was a repetition of Sunday with Dr. Armitage, for the task in hand required an infinity of research and experiment. Further consultations of the monstrous diary brought about various changes of plan, and he knew that even in the end a large amount of uncertainty must remain. By Tuesday he had a definite line of action mapped out, and believed he would try a trip to Dunwich within a week. Then, on Wednesday, the great shock came. Tucked obscurely away in a corner of the _Arkham Advertiser_ was a facetious little item from the Associated Press, telling what a record-breaking monster the bootleg whisky of Dunwich had raised up. Armitage, half stunned, could only telephone for Rice and Morgan. Far into the night they discussed, and the next day was a whirlwind of preparation on the part of them all. Armitage knew he would be meddling with terrible powers, yet saw that there was no other way to annul the deeper and more malign meddling which others had done before him. 9 Friday morning Armitage, Rice and Morgan set out by motor for Dunwich, arriving at the village about 1 in the afternoon. The day was pleasant, but even in the brightest sunlight a kind of quiet dread and portent seemed to hover about the strangely domed hills and the deep, shadowy ravines of the stricken region. Now and then on some mountain top a gaunt circle of stones could be glimpsed against the sky. From the air of hushed fright at Osborn's store they knew something hideous had happened, and soon learned of the annihilation of the Elmer Frye house and family. Throughout that afternoon they rode around Dunwich, questioning the natives concerning all that had occurred, and seeing for themselves with rising pangs of horror the drear Frye ruins with their lingering traces of the tarry stickiness, the blasphemous tracks in the Frye yard, the wounded Seth Bishop cattle, and the enormous swaths of disturbed vegetation in various places. The trail up and down Sentinel Hill seemed to Armitage of almost cataclysmic significance, and he looked long at the sinister altarlike stone on the summit. At length the visitors, apprised of a party of State Police which had come from Aylesbury that morning in response to the first telephone reports of the Frye tragedy, decided to seek",1
520,"Approximately how far back would you like me to begin?""  ""At the beginning.""  ""How long is a year on your planet?"" Joe inquired.  ""Your year is eight and a half days longer. [SNIPPET] ""Joe, you know by now why we're digging up your bottom land. We'll recompense you in one way or another. Meanwhile, could you give me a little local history?""  Joe smiled like a well nourished bodhisattva. "" Approximately how far back would you like me to begin?""  ""At the beginning.""",1
1341,"Or we could do it the hard way."" He extended his hand, and after a minute, I understood, and we shook hands briefly, like strangers who have just met. He added, ""Your work with the trailmen is finished, but We Hasturs committed ourselves to teach some of the Terrans our science—matrix mechanics. Dr. Allison—Jason—you know Darkover, and I think we could work with you. Further, you know something about slipping mental gears. I meant to ask; would you care to be one of them? You'd be ideal."" I looked out the window at the distant mountains. This work—this would be something which would satisfy both halves of myself. [SNIPPET] They had taken and colonized over thirty planets, completely destroying the indigenous intelligent races that had existed on five of them. It wasn't just pride that had made the Rats decide to wait before hitting Earth; there was a certain amount of prudence, too. None of the other races they had met had developed space travel; the Earthmen might be a little tougher to beat. Not that there was any doubt of the outcome, as far as they were concerned—but why take chances? But, while the Rats had fooled ""Sucker"" Johnston and some of his officers, the majority of the crew knew better. Rat crewmen were little short of slaves, and the Rats made the mistake of assuming that the Earth crewmen were the same. They hadn't tried to impress the crewmen as they had the officers.",0
839,"The Rosicrucian legend, as handled in St. Leon, may have offered hints to Maturin, whose treatment is, however, far more imaginative and impressive than that of Godwin. The resemblance to the legend of the Wandering Jew need not be laboured. Marlowe's Dr. Faustus and the first part of Goethe's Faust left their impression on the story. The closing scenes inevitably remind us of the last act of Marlowe's tragedy. But, when all these debts are acknowledged they do but serve to enhance the success of Maturin, who out of these varied strands could weave so original a romance. Melmoth is not an ingenious patchwork of previous stories. It is the outpouring of a morbid imagination that has long brooded on the fearful and the terrific. Imbued with the grandeur and solemnity of his theme, Maturin endeavours to write in dignified, stately language. [SNIPPET] Below this was a small dial with the legend Element of Probability lettered on it. Sutter was about to switch on the set when the door buzzer sounded. He crossed to the door and pulled it open. A tall gangly man stood there. Swarthy, face partially covered by a neatly trimmed beard, he looked the conventional picture of a story-book villain.",0
593,"All that I could comprehend was, that the Circle had made himself smaller and vanished, and that he had now reappeared and was rapidly making himself larger.  When he regained his original size, he heaved a deep sigh; for he perceived by my silence that I had altogether failed to comprehend him. And indeed I was now inclining to the belief that he must be no Circle at all, but some extremely clever juggler; or else that the old wives' tales were true, and that after all there were such people as Enchanters and Magicians.  After a long pause he muttered to himself, ""One resource alone remains, if I am not to resort to action. I must try the method of Analogy."" Then followed a still longer silence, after which he continued our dialogue.  SPHERE. Tell me, Mr. Mathematician; if a Point moves Northward, and leaves a luminous wake, what name would you give to the wake?  I. A straight Line. [SNIPPET] In my own ark I can take only a selected number, and when the complement is made up not another soul will be admitted. ""I have established all my facts by mathematical proofs. The most expert mathematicians of the world have been unable to detect any error in my calculations. They try to dispute the data, but the data are already before you for your own judgment. The heavens are so obscured that only the brightest stars can now be seen."" ( This was a fact which had caused bewilderment in the observatories.) "" The recent outburst of storms and floods was the second sign of the approaching end, and the third sign will not be long delayed—and after that the deluge!"" It is futile to try to describe the haunting fear and horror which seized upon the majority of the millions who read these words. Business was paralyzed, for men found it impossible to concentrate their minds upon ordinary affairs.",0
498,"But such as I had was so different from this that I was perplexed, and full of mixed feelings: partly a growing sense of common ground between us, a pleasant rested calm feeling, which I had imagined could only be attained in one way; and partly a bewildered resentment because what I found was not what I had looked for.  It was their confounded psychology! Here they were with this profound highly developed system of education so bred into them that even if they were not teachers by profession they all had a general proficiency in it—it was second nature to them.  And no child, stormily demanding a cookie “between meals,” was ever more subtly diverted into an interest in house-building than was I when I found an apparently imperative demand had disappeared without my noticing it. [SNIPPET] You see, it is many centuries that we have been breeding the kind of cats we wanted. They are healthy and happy and friendly, as you see. How do you manage with your dogs? Do you keep them in pairs, or segregate the fathers, or what?”  Then we explained that—well, that it wasn’t a question of fathers exactly; that nobody wanted a—a mother dog; that, well, that practically all our dogs were males—there was only a very small percentage of females allowed to live.  Then Zava, observing Terry with her grave sweet smile, quoted back at him: “Rather hard on Thomas, isn’t it? Do they enjoy it—living without mates?",1
1255,"He turned to Kujack, wobbling a little. "" So long, kid. I'll pick you up at seven and we'll drive into New York to have a few with Steve. He's going to be very happy to hear we've got the whole thing figured out."" [SNIPPET] But this machine which I built, helped build, is the champion chess player of the world. In other words, my brain has given birth to a brain which can do things my brain could never do. Don't you find that terrifying?"" ""Not at all,"" I said. "" You made the machine, didn't you? Therefore, no matter what it does, it's only an extension of you.",1
